x,y,no2,pm10,pm2.5,NO2_Index,PM10_Index,PM2.5_Index,Worst_Index
388575,5820675,18,19,13,3,2,3,3
388575,5820725,17,18,13,3,2,3,3
388575,5820775,18,19,13,3,2,3,3
388575,5820825,18,18,12,3,2,3,3
388575,5820875,13,16,11,2,2,3,3
388575,5820925,13,16,11,2,2,3,3
388575,5820975,13,16,11,2,2,3,3
388575,5821025,13,17,11,2,2,3,3
388575,5821075,13,17,11,2,2,3,3
388575,5821125,13,17,11,2,2,3,3
388575,5821175,13,17,11,2,2,3,3
388575,5821225,12,17,11,2,2,3,3
388575,5821275,12,17,11,2,2,3,3
388575,5821325,12,17,11,2,2,3,3
388575,5821375,12,17,11,2,2,3,3
388575,5821425,12,17,11,2,2,3,3
388575,5821475,12,17,11,2,2,3,3
388575,5821525,17,18,12,3,2,3,3
388575,5821575,17,18,12,3,2,3,3
388575,5821625,16,18,12,3,2,3,3
388575,5821675,16,18,12,3,2,3,3
388575,5821725,19,17,12,3,2,3,3
388575,5821775,18,18,13,3,2,3,3
388575,5821825,19,18,13,3,2,3,3
388575,5821875,26,21,14,4,3,3,4
388575,5821925,25,22,13,4,3,3,4
388575,5821975,19,18,12,3,2,3,3
388575,5822025,17,16,11,3,2,3,3
388575,5822075,17,18,12,3,2,3,3
388575,5822125,17,18,11,3,2,3,3
388575,5822175,19,21,13,3,3,3,3
388575,5822225,15,17,11,2,2,3,3
388575,5822275,23,21,13,4,3,3,4
388575,5822325,24,21,13,4,3,3,4
388575,5822375,22,19,12,4,2,3,4
388575,5822425,21,19,12,4,2,3,4
388575,5822475,22,19,13,4,2,3,4
388575,5822525,21,19,13,4,2,3,4
388575,5822575,22,19,13,4,2,3,4
388575,5822625,23,20,14,4,2,3,4
388575,5822675,22,19,13,4,2,3,4
388575,5822725,22,20,13,4,2,3,4
388575,5822775,20,20,12,3,2,3,3
388575,5822825,19,20,12,3,2,3,3
388575,5822875,19,20,12,3,2,3,3
388575,5822925,24,22,13,4,3,3,4
388575,5822975,20,20,13,3,2,3,3
388575,5823025,19,19,13,3,2,3,3
388575,5823075,19,19,13,3,2,3,3
388575,5823125,19,19,12,3,2,3,3
388575,5823175,19,19,12,3,2,3,3
388575,5823225,25,23,13,4,3,3,4
388575,5823275,24,23,13,4,3,3,4
388575,5823325,19,20,12,3,2,3,3
388575,5823375,20,20,12,3,2,3,3
388575,5823425,20,20,12,3,2,3,3
388575,5823475,20,20,12,3,2,3,3
388575,5823525,20,20,12,3,2,3,3
388575,5823575,23,21,13,4,3,3,4
388575,5823625,20,20,13,3,2,3,3
388575,5823675,19,19,13,3,2,3,3
388575,5823725,21,19,13,4,2,3,4
388575,5823775,27,22,14,4,3,3,4
388575,5823825,21,20,12,4,2,3,4
388575,5823875,14,16,11,2,2,3,3
388575,5823925,13,16,11,2,2,3,3
388575,5823975,13,16,11,2,2,3,3
388575,5824025,14,16,11,2,2,3,3
388575,5824075,16,20,13,3,2,3,3
388575,5824125,13,17,12,2,2,3,3
388575,5824175,12,17,12,2,2,3,3
388575,5824225,13,17,11,2,2,3,3
388575,5824275,13,17,11,2,2,3,3
388575,5824325,12,17,11,2,2,3,3
388575,5824375,13,17,11,2,2,3,3
388575,5824425,12,17,12,2,2,3,3
388575,5824475,16,18,12,3,2,3,3
388575,5824525,18,19,13,3,2,3,3
388575,5824575,19,19,13,3,2,3,3
388575,5824625,17,18,13,3,2,3,3
388575,5824675,18,19,13,3,2,3,3
388575,5824725,18,19,13,3,2,3,3
388575,5824775,20,19,13,3,2,3,3
388575,5824825,20,21,14,3,3,3,3
388575,5824875,16,18,12,3,2,3,3
388575,5824925,16,18,12,3,2,3,3
388575,5824975,15,18,12,2,2,3,3
388575,5825025,13,17,11,2,2,3,3
388575,5825075,13,17,11,2,2,3,3
388575,5825125,13,17,11,2,2,3,3
388575,5825175,14,18,12,2,2,3,3
388575,5825225,14,18,13,2,2,3,3
388575,5825275,15,18,12,2,2,3,3
388575,5825325,14,16,11,2,2,3,3
388575,5825375,13,16,11,2,2,3,3
388575,5825425,13,16,11,2,2,3,3
388575,5825475,17,18,13,3,2,3,3
388575,5825525,17,18,13,3,2,3,3
388575,5825575,23,21,14,4,3,3,4
388575,5825625,18,19,13,3,2,3,3
388575,5825675,13,17,11,2,2,3,3
388575,5825725,14,17,11,2,2,3,3
388575,5825775,15,18,12,2,2,3,3
388575,5825825,20,19,13,3,2,3,3
388575,5825875,20,18,13,3,2,3,3
388575,5825925,19,18,13,3,2,3,3
388575,5825975,19,18,12,3,2,3,3
388575,5826025,18,18,12,3,2,3,3
388575,5826075,28,22,14,4,3,3,4
388575,5826125,19,18,13,3,2,3,3
388575,5826175,18,18,13,3,2,3,3
388575,5826225,23,19,13,4,2,3,4
388575,5826275,18,18,13,3,2,3,3
388575,5826325,19,19,13,3,2,3,3
388575,5826375,15,18,12,2,2,3,3
388575,5826425,14,17,11,2,2,3,3
388575,5826475,15,17,11,2,2,3,3
388575,5826525,17,18,13,3,2,3,3
388575,5826575,16,20,12,3,2,3,3
388575,5826625,14,17,12,2,2,3,3
388575,5826675,14,17,11,2,2,3,3
388575,5826725,12,17,11,2,2,3,3
388575,5826775,12,19,11,2,2,3,3
388575,5826825,12,19,11,2,2,3,3
388575,5826875,12,19,11,2,2,3,3
388575,5826925,12,19,11,2,2,3,3
388575,5826975,12,19,11,2,2,3,3
388575,5827025,12,19,11,2,2,3,3
388575,5827075,12,19,11,2,2,3,3
388575,5827125,12,19,11,2,2,3,3
388575,5827175,12,19,11,2,2,3,3
388575,5827225,13,19,12,2,2,3,3
388575,5827275,12,19,11,2,2,3,3
388575,5827325,12,17,11,2,2,3,3
388575,5827375,13,17,11,2,2,3,3
388575,5827425,13,17,11,2,2,3,3
388575,5827475,13,17,11,2,2,3,3
388575,5827525,12,17,11,2,2,3,3
388575,5827575,12,17,11,2,2,3,3
388575,5827625,12,17,11,2,2,3,3
388575,5827675,12,17,11,2,2,3,3
388575,5827725,14,17,11,2,2,3,3
388575,5827775,14,17,11,2,2,3,3
388575,5827825,14,17,11,2,2,3,3
388575,5827875,12,18,12,2,2,3,3
388575,5827925,14,17,11,2,2,3,3
388575,5827975,14,17,11,2,2,3,3
388575,5828025,15,18,12,2,2,3,3
388575,5828075,18,18,13,3,2,3,3
388575,5828125,18,18,13,3,2,3,3
388575,5828175,18,19,13,3,2,3,3
388575,5828225,15,19,13,2,2,3,3
388575,5828275,14,17,12,2,2,3,3
388575,5828325,14,18,13,2,2,3,3
388575,5828375,14,18,12,2,2,3,3
388575,5828425,14,18,13,2,2,3,3
388575,5828475,15,18,13,2,2,3,3
388575,5828525,18,18,13,3,2,3,3
388575,5828575,18,19,13,3,2,3,3
388575,5828625,18,19,13,3,2,3,3
388575,5828675,24,22,14,4,3,3,4
388575,5828725,16,18,12,3,2,3,3
388575,5828775,16,18,12,3,2,3,3
388575,5828825,16,18,12,3,2,3,3
388575,5828875,16,18,12,3,2,3,3
388575,5828925,16,18,12,3,2,3,3
388575,5828975,16,18,12,3,2,3,3
388575,5829025,13,18,12,2,2,3,3
388575,5829075,12,16,11,2,2,3,3
388575,5829125,12,16,11,2,2,3,3
388575,5829175,11,16,11,2,2,3,3
388575,5829225,11,16,11,2,2,3,3
388575,5829275,11,16,11,2,2,3,3
388575,5829325,11,16,11,2,2,3,3
388575,5829375,11,16,11,2,2,3,3
388575,5829425,11,16,11,2,2,3,3
388575,5829475,11,16,11,2,2,3,3
388575,5829525,11,16,11,2,2,3,3
388575,5829575,11,16,11,2,2,3,3
388575,5829625,17,18,13,3,2,3,3
388575,5829675,15,17,12,2,2,3,3
388575,5829725,15,17,12,2,2,3,3
388575,5829775,15,17,12,2,2,3,3
388575,5829825,15,17,12,2,2,3,3
388575,5829875,12,15,10,2,1,2,2
388575,5829925,11,15,10,2,1,2,2
388575,5829975,11,15,10,2,1,2,2
388575,5830025,11,15,10,2,1,2,2
388575,5830075,11,15,10,2,1,2,2
388575,5830125,11,15,10,2,1,2,2
388575,5830175,11,15,10,2,1,2,2
388575,5830225,11,15,10,2,1,2,2
388575,5830275,12,15,10,2,1,2,2
388575,5830325,14,19,12,2,2,3,3
388575,5830375,12,16,11,2,2,3,3
388575,5830425,12,16,11,2,2,3,3
388575,5830475,12,17,12,2,2,3,3
388575,5830525,12,16,11,2,2,3,3
388575,5830575,12,16,11,2,2,3,3
388575,5830625,13,17,12,2,2,3,3
388575,5830675,12,16,11,2,2,3,3
388575,5830725,12,16,11,2,2,3,3
388575,5830775,11,15,11,2,1,3,3
388575,5830825,11,15,11,2,1,3,3
388575,5830875,15,18,12,2,2,3,3
388575,5830925,12,17,12,2,2,3,3
388575,5830975,12,16,11,2,2,3,3
388575,5831025,13,17,12,2,2,3,3
388575,5831075,12,16,11,2,2,3,3
388575,5831125,14,18,12,2,2,3,3
388575,5831175,14,18,12,2,2,3,3
388575,5831225,12,17,12,2,2,3,3
388575,5831275,11,15,11,2,1,3,3
388575,5831325,11,15,11,2,1,3,3
388575,5831375,12,15,11,2,1,3,3
388575,5831425,11,15,10,2,1,2,2
388575,5831475,11,15,10,2,1,2,2
388575,5831525,11,15,10,2,1,2,2
388575,5831575,11,15,10,2,1,2,2
388575,5831625,12,15,10,2,1,2,2
388575,5831675,11,15,10,2,1,2,2
388625,5806425,12,15,10,2,1,2,2
388625,5806475,11,15,10,2,1,2,2
388625,5806525,10,15,10,1,1,2,2
388625,5806575,10,15,10,1,1,2,2
388625,5806625,12,15,10,2,1,2,2
388625,5806675,10,15,10,1,1,2,2
388625,5806725,12,16,11,2,2,3,3
388625,5806775,12,16,11,2,2,3,3
388625,5806825,13,17,11,2,2,3,3
388625,5806875,13,17,11,2,2,3,3
388625,5806925,13,17,11,2,2,3,3
388625,5806975,13,17,11,2,2,3,3
388625,5807025,13,17,11,2,2,3,3
388625,5807075,13,17,11,2,2,3,3
388625,5807125,13,17,11,2,2,3,3
388625,5807175,13,17,11,2,2,3,3
388625,5807225,13,17,11,2,2,3,3
388625,5807275,15,17,11,2,2,3,3
388625,5807325,15,18,11,2,2,3,3
388625,5807375,14,17,11,2,2,3,3
388625,5807425,14,17,11,2,2,3,3
388625,5807475,14,17,11,2,2,3,3
388625,5807525,14,17,11,2,2,3,3
388625,5807575,14,17,11,2,2,3,3
388625,5807625,14,17,11,2,2,3,3
388625,5807675,14,17,11,2,2,3,3
388625,5807725,17,18,11,3,2,3,3
388625,5807775,17,18,12,3,2,3,3
388625,5807825,17,18,12,3,2,3,3
388625,5807875,16,18,12,3,2,3,3
388625,5807925,16,18,12,3,2,3,3
388625,5807975,15,17,12,2,2,3,3
388625,5808025,17,18,12,3,2,3,3
388625,5808075,17,18,12,3,2,3,3
388625,5808125,23,22,14,4,3,3,4
388625,5808175,28,23,14,4,3,3,4
388625,5808225,21,19,13,4,2,3,4
388625,5808275,19,19,13,3,2,3,3
388625,5808325,21,23,13,4,3,3,4
388625,5808375,17,19,11,3,2,3,3
388625,5808425,17,19,12,3,2,3,3
388625,5808475,21,20,12,4,2,3,4
388625,5808525,20,19,12,3,2,3,3
388625,5808575,16,19,11,3,2,3,3
388625,5808625,16,18,12,3,2,3,3
388625,5808675,16,18,12,3,2,3,3
388625,5808725,13,17,11,2,2,3,3
388625,5808775,13,17,12,2,2,3,3
388625,5808825,17,19,13,3,2,3,3
388625,5808875,19,19,13,3,2,3,3
388625,5808925,18,18,13,3,2,3,3
388625,5808975,19,18,13,3,2,3,3
388625,5809025,19,18,13,3,2,3,3
388625,5809075,18,19,13,3,2,3,3
388625,5809125,15,18,12,2,2,3,3
388625,5809175,16,18,13,3,2,3,3
388625,5809225,14,17,12,2,2,3,3
388625,5809275,17,21,13,3,3,3,3
388625,5809325,14,18,13,2,2,3,3
388625,5809375,14,17,12,2,2,3,3
388625,5809425,14,18,12,2,2,3,3
388625,5809475,15,18,13,2,2,3,3
388625,5809525,18,19,13,3,2,3,3
388625,5809575,22,21,14,4,3,3,4
388625,5809625,18,21,13,3,3,3,3
388625,5809675,19,18,13,3,2,3,3
388625,5809725,21,18,13,4,2,3,4
388625,5809775,20,19,13,3,2,3,3
388625,5809825,21,19,13,4,2,3,4
388625,5809875,20,19,13,3,2,3,3
388625,5809925,22,18,13,4,2,3,4
388625,5809975,19,18,13,3,2,3,3
388625,5810025,20,18,13,3,2,3,3
388625,5810075,20,18,13,3,2,3,3
388625,5810125,20,18,13,3,2,3,3
388625,5810175,20,18,13,3,2,3,3
388625,5810225,20,18,13,3,2,3,3
388625,5810275,14,17,11,2,2,3,3
388625,5810325,14,17,11,2,2,3,3
388625,5810375,14,17,11,2,2,3,3
388625,5810425,13,17,12,2,2,3,3
388625,5810475,16,18,13,3,2,3,3
388625,5810525,21,19,13,4,2,3,4
388625,5810575,20,18,13,3,2,3,3
388625,5810625,18,21,13,3,3,3,3
388625,5810675,21,19,13,4,2,3,4
388625,5810725,18,19,13,3,2,3,3
388625,5810775,20,19,13,3,2,3,3
388625,5810825,17,18,13,3,2,3,3
388625,5810875,21,21,14,4,3,3,4
388625,5810925,14,18,13,2,2,3,3
388625,5810975,14,18,13,2,2,3,3
388625,5811025,14,18,13,2,2,3,3
388625,5811075,13,17,12,2,2,3,3
388625,5811125,13,17,12,2,2,3,3
388625,5811175,15,18,13,2,2,3,3
388625,5811225,13,17,12,2,2,3,3
388625,5811275,15,18,13,2,2,3,3
388625,5811325,13,17,12,2,2,3,3
388625,5811375,15,18,13,2,2,3,3
388625,5811425,13,17,13,2,2,3,3
388625,5811475,16,20,13,3,2,3,3
388625,5811525,14,18,13,2,2,3,3
388625,5811575,13,17,12,2,2,3,3
388625,5811625,13,17,11,2,2,3,3
388625,5811675,16,18,12,3,2,3,3
388625,5811725,15,19,13,2,2,3,3
388625,5811775,15,18,13,2,2,3,3
388625,5811825,15,18,13,2,2,3,3
388625,5811875,16,18,12,3,2,3,3
388625,5811925,15,17,11,2,2,3,3
388625,5811975,14,16,11,2,2,3,3
388625,5812025,19,22,12,3,3,3,3
388625,5812075,15,17,11,2,2,3,3
388625,5812125,15,17,11,2,2,3,3
388625,5812175,17,18,11,3,2,3,3
388625,5812225,17,17,11,3,2,3,3
388625,5812275,14,17,11,2,2,3,3
388625,5812325,13,17,11,2,2,3,3
388625,5812375,13,17,11,2,2,3,3
388625,5812425,13,17,11,2,2,3,3
388625,5812475,13,17,11,2,2,3,3
388625,5812525,13,17,11,2,2,3,3
388625,5812575,13,17,11,2,2,3,3
388625,5812625,12,17,11,2,2,3,3
388625,5812675,13,16,11,2,2,3,3
388625,5812725,16,21,13,3,3,3,3
388625,5812775,14,19,12,2,2,3,3
388625,5812825,13,17,11,2,2,3,3
388625,5812875,13,17,11,2,2,3,3
388625,5812925,13,16,11,2,2,3,3
388625,5812975,17,18,13,3,2,3,3
388625,5813025,20,21,14,3,3,3,3
388625,5813075,18,19,13,3,2,3,3
388625,5813125,14,17,12,2,2,3,3
388625,5813175,14,17,12,2,2,3,3
388625,5813225,19,19,13,3,2,3,3
388625,5813275,18,18,12,3,2,3,3
388625,5813325,20,19,13,3,2,3,3
388625,5813375,17,18,12,3,2,3,3
388625,5813425,17,17,11,3,2,3,3
388625,5813475,16,16,11,3,2,3,3
388625,5813525,16,16,11,3,2,3,3
388625,5813575,15,16,11,2,2,3,3
388625,5813625,15,16,11,2,2,3,3
388625,5813675,15,16,11,2,2,3,3
388625,5813725,14,16,10,2,2,2,2
388625,5813775,14,16,10,2,2,2,2
388625,5813825,14,16,10,2,2,2,2
388625,5813875,14,16,10,2,2,2,2
388625,5813925,14,16,11,2,2,3,3
388625,5813975,14,16,11,2,2,3,3
388625,5814025,13,16,11,2,2,3,3
388625,5814075,12,16,11,2,2,3,3
388625,5814125,12,16,11,2,2,3,3
388625,5814175,12,16,11,2,2,3,3
388625,5814225,14,16,11,2,2,3,3
388625,5814275,14,16,11,2,2,3,3
388625,5814325,14,16,11,2,2,3,3
388625,5814375,14,16,11,2,2,3,3
388625,5814425,12,16,11,2,2,3,3
388625,5814475,12,16,11,2,2,3,3
388625,5814525,12,16,11,2,2,3,3
388625,5814575,12,16,11,2,2,3,3
388625,5814625,12,16,11,2,2,3,3
388625,5814675,12,16,11,2,2,3,3
388625,5814725,14,17,11,2,2,3,3
388625,5814775,14,17,11,2,2,3,3
388625,5814825,14,17,11,2,2,3,3
388625,5814875,14,17,11,2,2,3,3
388625,5814925,14,17,11,2,2,3,3
388625,5814975,14,17,11,2,2,3,3
388625,5815025,26,24,13,4,3,3,4
388625,5815075,25,24,13,4,3,3,4
388625,5815125,17,19,12,3,2,3,3
388625,5815175,20,22,13,3,3,3,3
388625,5815225,16,19,12,3,2,3,3
388625,5815275,21,19,13,4,2,3,4
388625,5815325,20,19,13,3,2,3,3
388625,5815375,22,21,13,4,3,3,4
388625,5815425,15,20,13,2,2,3,3
388625,5815475,14,19,12,2,2,3,3
388625,5815525,14,19,12,2,2,3,3
388625,5815575,15,19,12,2,2,3,3
388625,5815625,14,17,11,2,2,3,3
388625,5815675,22,21,13,4,3,3,4
388625,5815725,19,20,13,3,2,3,3
388625,5815775,20,20,13,3,2,3,3
388625,5815825,23,21,14,4,3,3,4
388625,5815875,20,20,13,3,2,3,3
388625,5815925,19,20,13,3,2,3,3
388625,5815975,20,19,13,3,2,3,3
388625,5816025,18,19,13,3,2,3,3
388625,5816075,21,20,13,4,2,3,4
388625,5816125,18,19,13,3,2,3,3
388625,5816175,18,19,13,3,2,3,3
388625,5816225,21,20,13,4,2,3,4
388625,5816275,21,19,12,4,2,3,4
388625,5816325,20,19,13,3,2,3,3
388625,5816375,21,20,13,4,2,3,4
388625,5816425,20,22,13,3,3,3,3
388625,5816475,18,19,12,3,2,3,3
388625,5816525,22,21,13,4,3,3,4
388625,5816575,18,19,13,3,2,3,3
388625,5816625,21,19,13,4,2,3,4
388625,5816675,20,20,13,3,2,3,3
388625,5816725,26,22,14,4,3,3,4
388625,5816775,24,22,14,4,3,3,4
388625,5816825,26,24,14,4,3,3,4
388625,5816875,20,20,13,3,2,3,3
388625,5816925,17,18,12,3,2,3,3
388625,5816975,17,18,12,3,2,3,3
388625,5817025,16,18,12,3,2,3,3
388625,5817075,16,18,12,3,2,3,3
388625,5817125,14,17,12,2,2,3,3
388625,5817175,14,17,12,2,2,3,3
388625,5817225,15,18,12,2,2,3,3
388625,5817275,20,21,13,3,3,3,3
388625,5817325,18,18,13,3,2,3,3
388625,5817375,18,18,13,3,2,3,3
388625,5817425,18,18,13,3,2,3,3
388625,5817475,20,19,13,3,2,3,3
388625,5817525,20,20,12,3,2,3,3
388625,5817575,20,20,12,3,2,3,3
388625,5817625,20,20,13,3,2,3,3
388625,5817675,20,19,13,3,2,3,3
388625,5817725,25,22,14,4,3,3,4
388625,5817775,22,19,13,4,2,3,4
388625,5817825,19,19,13,3,2,3,3
388625,5817875,21,20,13,4,2,3,4
388625,5817925,21,20,12,4,2,3,4
388625,5817975,21,20,13,4,2,3,4
388625,5818025,16,18,13,3,2,3,3
388625,5818075,22,21,13,4,3,3,4
388625,5818125,21,20,12,4,2,3,4
388625,5818175,22,20,12,4,2,3,4
388625,5818225,22,20,12,4,2,3,4
388625,5818275,23,21,13,4,3,3,4
388625,5818325,22,20,12,4,2,3,4
388625,5818375,22,20,12,4,2,3,4
388625,5818425,22,20,12,4,2,3,4
388625,5818475,21,20,12,4,2,3,4
388625,5818525,21,20,12,4,2,3,4
388625,5818575,27,24,14,4,3,3,4
388625,5818625,21,22,13,4,3,3,4
388625,5818675,20,22,13,3,3,3,3
388625,5818725,17,19,12,3,2,3,3
388625,5818775,17,19,12,3,2,3,3
388625,5818825,18,19,12,3,2,3,3
388625,5818875,17,18,12,3,2,3,3
388625,5818925,17,19,12,3,2,3,3
388625,5818975,17,19,12,3,2,3,3
388625,5819025,18,22,13,3,3,3,3
388625,5819075,14,17,11,2,2,3,3
388625,5819125,14,17,11,2,2,3,3
388625,5819175,14,17,11,2,2,3,3
388625,5819225,14,17,11,2,2,3,3
388625,5819275,14,17,11,2,2,3,3
388625,5819325,15,17,11,2,2,3,3
388625,5819375,14,17,12,2,2,3,3
388625,5819425,14,17,12,2,2,3,3
388625,5819475,14,17,12,2,2,3,3
388625,5819525,14,17,12,2,2,3,3
388625,5819575,20,22,13,3,3,3,3
388625,5819625,14,17,12,2,2,3,3
388625,5819675,14,17,12,2,2,3,3
388625,5819725,14,17,11,2,2,3,3
388625,5819775,14,17,11,2,2,3,3
388625,5819825,14,17,11,2,2,3,3
388625,5819875,14,17,11,2,2,3,3
388625,5819925,15,17,11,2,2,3,3
388625,5819975,17,18,13,3,2,3,3
388625,5820025,16,18,13,3,2,3,3
388625,5820075,20,21,14,3,3,3,3
388625,5820125,18,19,13,3,2,3,3
388625,5820175,18,20,13,3,2,3,3
388625,5820225,23,21,13,4,3,3,4
388625,5820275,19,18,12,3,2,3,3
388625,5820325,18,18,12,3,2,3,3
388625,5820375,21,19,13,4,2,3,4
388625,5820425,17,18,12,3,2,3,3
388625,5820475,17,18,12,3,2,3,3
388625,5820525,25,22,14,4,3,3,4
388625,5820575,17,18,12,3,2,3,3
388625,5820625,17,18,12,3,2,3,3
388625,5820675,20,19,13,3,2,3,3
388625,5820725,17,18,13,3,2,3,3
388625,5820775,17,18,12,3,2,3,3
388625,5820825,18,19,13,3,2,3,3
388625,5820875,13,16,11,2,2,3,3
388625,5820925,13,16,11,2,2,3,3
388625,5820975,13,16,11,2,2,3,3
388625,5821025,13,17,11,2,2,3,3
388625,5821075,12,17,11,2,2,3,3
388625,5821125,12,17,11,2,2,3,3
388625,5821175,12,17,11,2,2,3,3
388625,5821225,12,17,11,2,2,3,3
388625,5821275,12,17,11,2,2,3,3
388625,5821325,12,17,11,2,2,3,3
388625,5821375,12,17,11,2,2,3,3
388625,5821425,12,17,11,2,2,3,3
388625,5821475,12,16,11,2,2,3,3
388625,5821525,15,17,12,2,2,3,3
388625,5821575,18,18,12,3,2,3,3
388625,5821625,16,18,12,3,2,3,3
388625,5821675,16,17,12,3,2,3,3
388625,5821725,19,18,13,3,2,3,3
388625,5821775,19,18,13,3,2,3,3
388625,5821825,22,20,13,4,2,3,4
388625,5821875,23,20,13,4,2,3,4
388625,5821925,28,24,14,4,3,3,4
388625,5821975,20,19,12,3,2,3,3
388625,5822025,17,18,12,3,2,3,3
388625,5822075,16,18,12,3,2,3,3
388625,5822125,23,23,13,4,3,3,4
388625,5822175,20,19,12,3,2,3,3
388625,5822225,17,17,11,3,2,3,3
388625,5822275,20,19,13,3,2,3,3
388625,5822325,24,20,13,4,2,3,4
388625,5822375,21,19,12,4,2,3,4
388625,5822425,23,20,13,4,2,3,4
388625,5822475,22,20,13,4,2,3,4
388625,5822525,19,18,12,3,2,3,3
388625,5822575,19,18,13,3,2,3,3
388625,5822625,22,19,13,4,2,3,4
388625,5822675,19,18,13,3,2,3,3
388625,5822725,19,19,13,3,2,3,3
388625,5822775,21,20,13,4,2,3,4
388625,5822825,19,20,12,3,2,3,3
388625,5822875,20,20,12,3,2,3,3
388625,5822925,26,23,13,4,3,3,4
388625,5822975,25,23,14,4,3,3,4
388625,5823025,19,19,13,3,2,3,3
388625,5823075,19,19,13,3,2,3,3
388625,5823125,18,19,13,3,2,3,3
388625,5823175,25,23,13,4,3,3,4
388625,5823225,25,23,13,4,3,3,4
388625,5823275,20,19,12,3,2,3,3
388625,5823325,19,18,12,3,2,3,3
388625,5823375,19,20,12,3,2,3,3
388625,5823425,20,20,12,3,2,3,3
388625,5823475,20,20,12,3,2,3,3
388625,5823525,20,20,12,3,2,3,3
388625,5823575,19,19,12,3,2,3,3
388625,5823625,19,19,13,3,2,3,3
388625,5823675,23,21,14,4,3,3,4
388625,5823725,20,19,13,3,2,3,3
388625,5823775,17,18,13,3,2,3,3
388625,5823825,27,22,14,4,3,3,4
388625,5823875,19,19,12,3,2,3,3
388625,5823925,13,16,11,2,2,3,3
388625,5823975,14,16,11,2,2,3,3
388625,5824025,14,19,13,2,2,3,3
388625,5824075,18,18,13,3,2,3,3
388625,5824125,21,19,13,4,2,3,4
388625,5824175,13,18,12,2,2,3,3
388625,5824225,13,17,11,2,2,3,3
388625,5824275,13,17,11,2,2,3,3
388625,5824325,12,18,12,2,2,3,3
388625,5824375,13,17,11,2,2,3,3
388625,5824425,14,17,11,2,2,3,3
388625,5824475,16,18,13,3,2,3,3
388625,5824525,17,18,13,3,2,3,3
388625,5824575,21,21,13,4,3,3,4
388625,5824625,18,19,13,3,2,3,3
388625,5824675,21,21,13,4,3,3,4
388625,5824725,18,19,13,3,2,3,3
388625,5824775,13,17,12,2,2,3,3
388625,5824825,18,21,14,3,3,3,3
388625,5824875,17,19,13,3,2,3,3
388625,5824925,20,19,13,3,2,3,3
388625,5824975,17,19,13,3,2,3,3
388625,5825025,13,17,11,2,2,3,3
388625,5825075,13,17,11,2,2,3,3
388625,5825125,13,17,11,2,2,3,3
388625,5825175,14,17,11,2,2,3,3
388625,5825225,14,16,11,2,2,3,3
388625,5825275,13,16,11,2,2,3,3
388625,5825325,13,16,11,2,2,3,3
388625,5825375,14,17,12,2,2,3,3
388625,5825425,14,17,12,2,2,3,3
388625,5825475,17,18,13,3,2,3,3
388625,5825525,18,18,13,3,2,3,3
388625,5825575,20,21,13,3,3,3,3
388625,5825625,15,18,12,2,2,3,3
388625,5825675,16,17,12,3,2,3,3
388625,5825725,18,18,12,3,2,3,3
388625,5825775,19,18,13,3,2,3,3
388625,5825825,18,18,13,3,2,3,3
388625,5825875,19,18,13,3,2,3,3
388625,5825925,24,20,13,4,2,3,4
388625,5825975,19,18,13,3,2,3,3
388625,5826025,18,18,12,3,2,3,3
388625,5826075,27,22,14,4,3,3,4
388625,5826125,18,18,13,3,2,3,3
388625,5826175,18,18,13,3,2,3,3
388625,5826225,22,19,13,4,2,3,4
388625,5826275,18,18,13,3,2,3,3
388625,5826325,19,19,13,3,2,3,3
388625,5826375,14,17,11,2,2,3,3
388625,5826425,14,17,11,2,2,3,3
388625,5826475,14,17,11,2,2,3,3
388625,5826525,14,18,11,2,2,3,3
388625,5826575,14,17,11,2,2,3,3
388625,5826625,14,17,11,2,2,3,3
388625,5826675,14,17,12,2,2,3,3
388625,5826725,13,17,12,2,2,3,3
388625,5826775,12,19,12,2,2,3,3
388625,5826825,13,19,11,2,2,3,3
388625,5826875,12,19,11,2,2,3,3
388625,5826925,12,19,11,2,2,3,3
388625,5826975,12,19,11,2,2,3,3
388625,5827025,12,19,11,2,2,3,3
388625,5827075,12,19,11,2,2,3,3
388625,5827125,12,19,11,2,2,3,3
388625,5827175,13,19,11,2,2,3,3
388625,5827225,13,19,11,2,2,3,3
388625,5827275,12,19,11,2,2,3,3
388625,5827325,13,17,11,2,2,3,3
388625,5827375,13,17,11,2,2,3,3
388625,5827425,13,17,11,2,2,3,3
388625,5827475,12,17,11,2,2,3,3
388625,5827525,12,17,11,2,2,3,3
388625,5827575,12,17,11,2,2,3,3
388625,5827625,12,17,11,2,2,3,3
388625,5827675,12,17,11,2,2,3,3
388625,5827725,14,17,11,2,2,3,3
388625,5827775,14,17,11,2,2,3,3
388625,5827825,14,17,11,2,2,3,3
388625,5827875,14,17,11,2,2,3,3
388625,5827925,14,18,12,2,2,3,3
388625,5827975,14,17,11,2,2,3,3
388625,5828025,15,17,11,2,2,3,3
388625,5828075,18,18,13,3,2,3,3
388625,5828125,18,18,13,3,2,3,3
388625,5828175,18,18,13,3,2,3,3
388625,5828225,16,20,13,3,2,3,3
388625,5828275,15,18,13,2,2,3,3
388625,5828325,17,20,13,3,2,3,3
388625,5828375,15,19,13,2,2,3,3
388625,5828425,14,18,13,2,2,3,3
388625,5828475,15,18,13,2,2,3,3
388625,5828525,18,18,13,3,2,3,3
